ID_TRIAL ;ID_MOVEMENT ;STAGE;ID_STATION;TIME_STAMP ;TIME ;TASK_PART ;GOAL_POS_X ;GOAL_POS_Y ;GOAL_POS_Z ;FINAL_POS_X ;FINAL_POS_Y ;FINAL_POS_Z ;GOAL_ROT_QX ;GOAL_ROT_QY ;GOAL_ROT_QZ ;GOAL_ROT_QW ;FINAL_ROT_QX ;FINAL_ROT_QY ;FINAL_ROT_QZ ;FINAL_ROT_QW ;GOAL_EULER_AX ;GOAL_EULER_AY ;GOAL_EULER_AZ ;FINAL_EULER_AX ;FINAL_EULER_AY ;FINAL_EULER_AZ ;SHAPE;CONDITION
200119174614;175226N80;FIRST;0;17:52:27 19/01/20;884;3;0;0;0;-0,3159811;0,7799891;-2,959866;0;-0,7071068;0;0,7071068;-4,365575E-11;0,7071068;-2,910383E-11;0,7071067;0;270;0;-1,179119E-09;90,00001;-5,895597E-09;BOOK;SM_OO
200119174614;175227N81;FIRST;0;17:52:28 19/01/20;923;4;-0,21;0,78;-3;-0,3159814;0,7799891;-2,959866;0;1;0;-4,371139E-08;-4,365575E-11;0,7071068;-2,910383E-11;0,7071067;0;180;0;-1,179119E-09;90,00001;-5,895597E-09;BOOK;SM_OO
200119174614;175236N82;FIRST;0;17:52:36 19/01/20;217;0;0;0;0;-0,21;0,78;-3;0;-4,371139E-08;0;-1;0,0001964869;-0,2824122;-0,0001452966;-0,9592932;0;5,008956E-06;0;359,9737;32,80845;0,009613281;BOOK;SM_OO
200119174614;175236N83;FIRST;0;17:52:37 19/01/20;216;1;0;0,78;-3,4;-0,21;0,78;-3;0;0,7071068;0;0,7071068;0,0001964869;-0,2824122;-0,0001452966;-0,9592932;0;90;0;359,9737;32,80845;0,009613281;BOOK;SM_OO
200119174614;175237N84;FIRST;0;17:52:37 19/01/20;209;2;0;0;0;5,960464E-08;0,78;-3,4;0;0,7071068;0;0,7071068;-1,455192E-11;0,7071068;-2,910383E-11;0,7071068;0;90;0;1,17912E-09;90;-3,537358E-09;BOOK;SM_OO
200119174614;175237N85;FIRST;0;17:52:37 19/01/20;219;3;0;0;0;-2,759589E-08;0,78;-3,4;0;0,4061385;0;0,9138116;5,820766E-11;0,7071068;0;-0,7071069;0;47,92498;0;-4,716478E-09;270;4,716477E-09;CYLINDER;SM_OO
200119174614;175237N86;FIRST;0;17:52:37 19/01/20;272;4;0,21;0,78;-3;-2,759498E-08;0,78;-3,4;0;1;0;-4,371139E-08;2,910383E-11;0,7071068;0;-0,7071069;0;180;0;-2,358239E-09;270;2,358238E-09;CYLINDER;SM_OO
200119174614;175242N87;FIRST;0;17:52:42 19/01/20;186;0;0;0;0;0,21;0,78;-3;0;-4,371139E-08;0;-1;-6,310231E-05;-0,7070719;-2,227834E-05;-0,7071418;0;5,008956E-06;0;0,003308246;89,99433;0,0069181;CYLINDER;SM_OO
200119174614;175242N87;FIRST;0;17:52:42 19/01/20;186;0;0;0;0;0,21;0,78;-3;0;-4,371139E-08;0;-1;-6,310234E-05;-0,707072;-2,227837E-05;-0,7071419;0;5,008956E-06;0;0,003308245;89,99433;0,006918104;CYLINDER;SM_OO
200119174614;175242N87;FIRST;0;17:52:42 19/01/20;186;0;0;0;0;0,21;0,78;-3;0;-4,371139E-08;0;-1;-6,310231E-05;-0,7070719;-2,227834E-05;-0,7071418;0;5,008956E-06;0;0,003308246;89,99433;0,0069181;CYLINDER;SM_OO
200119174614;175242N87;FIRST;0;17:52:42 19/01/20;186;0;0;0;0;0,21;0,78;-3;0;-4,371139E-08;0;-1;-6,310234E-05;-0,707072;-2,227837E-05;-0,7071419;0;5,008956E-06;0;0,003308245;89,99433;0,006918104;CYLINDER;SM_OO
200119174614;175242N87;FIRST;0;17:52:43 19/01/20;186;0;0;0;0;0,21;0,78;-3;0;-4,371139E-08;0;-1;-6,310231E-05;-0,7070719;-2,227834E-05;-0,7071418;0;5,008956E-06;0;0,003308246;89,99433;0,0069181;CYLINDER;SM_OO
200119181903;182044N22;FIRST;0;18:20:44 19/01/20;51;0;0;0;0;-0,2098976;0,7800491;-2,999867;0;-4,371139E-08;0;-1;4,507026E-05;-2,577177E-05;-3,983116E-05;-1;0;5,008956E-06;0;-0,005164789;0,002953021;0,004564181;CYLINDER;SM_OO
